project_id,observation_count,reporting_month,project_name,agency,project_code,ministry,sector,state,approval_date,original_completion_date,revised_completion_date,original_cost_crore,revised_cost_crore,cumulative_expenditure_crore,physical_progress_pct,source_file,source_page,extraction_timestamp
616605,12,2025-08,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,National Mission for Clean Ganga,616605,"Department of Water Resources, River Development & GR",Waste & Water,Uttar Pradesh,05/2020,12/2024,05/2027,690.71,690.71,34.79,27.0,FlashReport_August_2025_page64_table1.csv,64,2026-08-28T21:13:48.738838
616605,12,2025-09,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,National Mission for Clean Ganga,616605,,,Uttar Pradesh,05/2020,12/2024,05/2027,690.71,690.71,34.79,27.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.959010
616605,12,2025-10,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,National Mission for Clean Ganga,616605,"Department of Water Resources, River Development & GR",Waste & Water,Uttar Pradesh,05/2020,12/2024,05/2027,690.71,690.71,34.79,34.0,FlashReport_October_2025_page70_table1.csv,70,2026-08-28T21:13:53.692480
616605,12,2025-11,Pollution Abatement Works for River Kali Meerut under Meerut Municipality Interception & Diversion with STP,National Mission for Clean Ganga,616605,,,Uttar Pradesh,05/2020,12/2024,05/2027,690.71,690.71,34.79,38.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.430794
616604,12,2025-08,Pollution Abatement works for River Ganga at Hooghly Chinsurah- Municipal Town Interception & Diversion with STP,National Mission for Clean Ganga,616604,"Department of Water Resources, River Development & GR",Waste & Water,West Bengal,05/2018,03/2025,12/2025,154.73,154.73,96.17,92.0,FlashReport_August_2025_page64_table1.csv,64,2026-08-28T21:13:48.739038
616604,12,2025-09,Pollution Abatement works for River Ganga at Hooghly Chinsurah- Municipal Town Interception & Diversion with STP,National Mission for Clean Ganga,616604,,,West Bengal,05/2018,03/2025,12/2025,154.73,154.73,96.17,92.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.959217
616604,12,2025-10,Pollution Abatement works for River Ganga at Hooghly Chinsurah- Municipal Town Interception & Diversion with STP,National Mission for Clean Ganga,616604,"Department of Water Resources, River Development & GR",Waste & Water,West Bengal,05/2018,03/2025,12/2025,154.73,154.73,96.17,92.0,FlashReport_October_2025_page70_table1.csv,70,2026-08-28T21:13:53.692705
616604,12,2025-11,Pollution Abatement works for River Ganga at Hooghly Chinsurah- Municipal Town Interception & Diversion with STP,National Mission for Clean Ganga,616604,,,West Bengal,05/2018,03/2025,12/2025,154.73,154.73,96.17,92.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.430898
400100,12,2025-08,Sardar Gouthu Latchanna Thotapalli Barrage Project,Water Resources-AP,400100,Water Resources,,Andhra Pradesh,01/2006,12/2019,06/2026,353.05,1023.24,869.11,95.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.741606
400100,12,2025-09,Sardar Gouthu Latchanna Thotapalli Barrage Project,Water Resources-AP,400100,Water Resources,,Andhra Pradesh,04/2005,12/2019,06/2026,353.05,1023.24,869.11,95.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.959516
400100,12,2025-10,Sardar Gouthu Latchanna Thotapalli Barrage Project,Water Resources-AP,400100,Water Resources,,Andhra Pradesh,04/2005,12/2019,06/2026,353.05,1023.24,869.11,95.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.695018
400100,12,2025-11,Sardar Gouthu Latchanna Thotapalli Barrage Project,Water Resources-AP,400100,Water Resources,,Andhra Pradesh,04/2005,12/2019,06/2026,353.05,1023.24,869.11,95.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431010
400101,12,2025-08,Gundlakamma project,Water Resources-AP,400101,Water Resources,,Andhra Pradesh,04/2005,12/2019,03/2027,397.41,697.39,610.89,98.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.741772
400101,12,2025-09,Gundlakamma project,Water Resources-AP,400101,Water Resources,,Andhra Pradesh,04/2005,12/2019,03/2027,397.41,697.39,619.09,98.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.959664
400101,12,2025-10,Gundlakamma project,Water Resources-AP,400101,Water Resources,,Andhra Pradesh,04/2005,12/2019,03/2027,397.41,697.39,619.09,98.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.695172
400101,12,2025-11,Gundlakamma project,Water Resources-AP,400101,Water Resources,,Andhra Pradesh,04/2005,12/2019,03/2027,397.41,697.39,619.09,98.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431082
701415,12,2025-08,Polavaram Irrigation Project,Water Resources-AP,701415,Water Resources,,Andhra Pradesh,02/2009,04/2022,03/2026,10151.04,55548.9,24347.76,83.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.741914
701415,12,2025-09,Polavaram Irrigation Project,Water Resources-AP,701415,Water Resources,,Andhra Pradesh,01/2009,04/2022,03/2026,10151.04,55548.9,24745.92,84.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.959900
701415,12,2025-10,Polavaram Irrigation Project,Water Resources-AP,701415,Water Resources,,Andhra Pradesh,01/2009,04/2022,03/2026,10151.04,55548.9,24837.97,84.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.695330
701415,12,2025-11,Polavaram Irrigation Project,Water Resources-AP,701415,Water Resources,,Andhra Pradesh,01/2009,04/2022,03/2026,10151.04,55548.9,25291.59,84.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431156
701370,25,2025-07,Borolia Irrigation Project,"Department of Water Resources, River Development & GR",701370,Department of Telecommunications,Water Resources,Assam,12/1996,12/2022,,256.16,256.16,0.0,0.0,FlashReport_July_2025_page35_table1.csv,35,2026-08-28T21:13:50.691335
701370,25,2025-08,Borolia Irrigation Project,"Department of Water Resources, River Development & GR",701370,Department of Telecommunications,Water Resources,Assam,12/1996,12/2022,03/2026,256.16,256.16,0.0,55.0,FlashReport_August_2025_page35_table1.csv,35,2026-08-28T21:13:48.523225
701370,25,2025-09,Borolia Irrigation Project,"Department of Water Resources, River Development & GR",701370,Department of Telecommunications,Water Resources,Assam,04/1996,12/2022,03/2026,256.16,256.16,44.7,55.0,FlashReport_September_2025_page40_table1.csv,40,2026-08-28T21:13:53.789293
701370,25,2025-10,Borolia Irrigation Project,"Department of Water Resources, River Development & GR",701370,Ministry of Railways,Water Resources,Assam,04/1996,12/2022,03/2026,256.16,256.16,44.7,55.0,FlashReport_October_2025_page40_table1.csv,40,2026-08-28T21:13:53.514206
701370,25,2025-11,Borolia Irrigation Project,"Department of Water Resources, River Development & GR",701370,Ministry of Labour and Employment,Water Resources,Assam,04/1996,12/2022,03/2026,256.16,256.16,44.7,55.0,FlashReport_November_2025_page40_table1.csv,40,2026-08-28T21:13:53.225686
400111,12,2025-08,Kelo Irrigation Project,Water Resources-CT,400111,Water Resources,,Chhattisgarh,04/2008,12/2019,06/2026,459.97,727.04,616.93,71.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.742685
400111,12,2025-09,Kelo Irrigation Project,Water Resources-CT,400111,Water Resources,,Chhattisgarh,04/2008,12/2019,06/2026,459.97,727.04,616.93,72.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960216
400111,12,2025-10,Kelo Irrigation Project,Water Resources-CT,400111,Water Resources,,Chhattisgarh,04/2008,12/2019,06/2026,459.97,727.04,616.93,72.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.695750
400111,12,2025-11,Kelo Irrigation Project,Water Resources-CT,400111,Water Resources,,Chhattisgarh,04/2008,12/2019,06/2026,459.97,727.04,616.93,72.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431368
701399,12,2025-08,Kudali Irrigation Project,"Department of Water Resources, River Development & GR",701399,Water Resources,,Chhattisgarh,12/2009,12/2025,,382.29,382.29,0.0,86.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.742930
701399,12,2025-09,Kudali Irrigation Project,"Department of Water Resources, River Development & GR",701399,Water Resources,,Chhattisgarh,04/2009,12/2025,,382.29,382.29,0.0,86.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960298
701399,12,2025-10,Kudali Irrigation Project,"Department of Water Resources, River Development & GR",701399,Water Resources,,Chhattisgarh,04/2009,12/2025,,382.29,382.29,239.03,86.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.695896
701399,12,2025-11,Kudali Irrigation Project,"Department of Water Resources, River Development & GR",701399,Water Resources,,Chhattisgarh,04/2009,12/2025,,382.29,382.29,239.03,86.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431443
400097,9,2025-08,Sardar Sarovar CADWM Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",400097,Water Resources,,Gujarat,04/2004,12/2019,03/2025,5021.76,6670.31,4954.99,90.3,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.743234
400097,9,2025-09,Sardar Sarovar CADWM Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",400097,Water Resources,,Gujarat,04/2017,12/2019,03/2026,5021.76,6670.31,4954.99,90.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960381
400097,9,2025-10,Sardar Sarovar CADWM Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",400097,Water Resources,,Gujarat,04/2017,12/2019,03/2026,5021.76,6670.31,4954.99,90.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696046
400097,9,2025-11,Sardar Sarovar CADWM Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",400097,Water Resources,,Gujarat,04/2017,12/2019,03/2026,5021.76,6670.31,4957.08,90.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431530
701372,12,2025-08,Sardar Sarovar Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",701372,Water Resources,,Gujarat,04/1996,12/2019,12/2025,20718.17,33412.5,31767.59,93.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.743523
701372,12,2025-09,Sardar Sarovar Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",701372,Water Resources,,Gujarat,04/1996,12/2019,03/2026,20718.17,33412.5,31860.86,93.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960460
701372,12,2025-10,Sardar Sarovar Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",701372,Water Resources,,Gujarat,04/1996,12/2019,03/2026,20718.17,33412.5,31860.86,93.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696189
701372,12,2025-11,Sardar Sarovar Project,"Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",701372,Water Resources,,Gujarat,04/1996,12/2019,03/2026,20718.17,33412.5,31860.86,93.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431659
701376,12,2025-08,"Subernarekha Multipurpose Project, Jharkhand",Department of Water Resources-JH,701376,Water Resources,,Jharkhand,01/2012,12/2019,03/2026,3807.77,9579.58,5561.97,69.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.743826
701376,12,2025-09,"Subernarekha Multipurpose Project, Jharkhand",Department of Water Resources-JH,701376,Water Resources,,Jharkhand,04/2011,12/2019,03/2026,3807.77,9579.58,5561.97,69.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960535
701376,12,2025-10,"Subernarekha Multipurpose Project, Jharkhand",Department of Water Resources-JH,701376,Water Resources,,Jharkhand,04/2011,12/2019,03/2026,3807.77,9579.58,5790.29,70.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696337
701376,12,2025-11,"Subernarekha Multipurpose Project, Jharkhand",Department of Water Resources-JH,701376,Water Resources,,Jharkhand,04/2011,12/2019,03/2026,3807.77,9579.58,5790.29,70.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431815
701377,13,2025-07,Upper Tunga Irrigation Project,Water Resources-KA,701377,,,Karnataka,04/2014,12/2019,,770.16,1606.07,1511.22,99.0,FlashReport_July_2025_page65_table1.csv,65,2026-08-28T21:13:50.878523
701377,13,2025-08,Upper Tunga Irrigation Project,Water Resources-KA,701377,Water Resources,,Karnataka,04/2014,12/2019,12/2025,770.16,1606.07,1511.22,99.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.744058
701377,13,2025-09,Upper Tunga Irrigation Project,Water Resources-KA,701377,Water Resources,,Karnataka,04/2014,12/2019,03/2026,770.16,1606.07,1515.32,99.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960632
701377,13,2025-10,Upper Tunga Irrigation Project,Water Resources-KA,701377,Water Resources,,Karnataka,04/2014,12/2019,03/2026,770.16,1606.07,1515.32,99.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696539
701377,13,2025-11,Upper Tunga Irrigation Project,Water Resources-KA,701377,Water Resources,,Karnataka,04/2014,12/2019,03/2026,770.16,1606.07,1515.32,99.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.431930
400096,10,2025-07,Omkareshwar CADWM Project,Water resource-mp,400096,,,Madhya Pradesh,04/2015,12/2019,,648.09,648.09,172.56,3.0,FlashReport_July_2025_page65_table1.csv,65,2026-08-28T21:13:50.878617
400096,10,2025-08,Omkareshwar CADWM Project,Water resource-mp,400096,Water Resources,,Madhya Pradesh,04/2015,12/2019,03/2026,648.09,648.09,172.56,3.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.744201
400096,10,2025-09,Omkareshwar CADWM Project,Water resource-mp,400096,Water Resources,,Madhya Pradesh,04/2017,12/2019,03/2026,648.09,648.09,172.56,3.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960720
400096,10,2025-10,Omkareshwar CADWM Project,Water resource-mp,400096,Water Resources,,Madhya Pradesh,04/2017,12/2019,03/2026,648.09,648.09,172.56,3.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696695
400096,10,2025-11,Omkareshwar CADWM Project,Water resource-mp,400096,Water Resources,,Madhya Pradesh,04/2017,12/2019,03/2026,648.09,648.09,203.06,49.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.432043
400115,13,2025-07,Bargi Diversion Project Phase - IV [km. 154 to km 197],Water Resources-MP,400115,,,Madhya Pradesh,01/2009,12/2019,,751.03,893.35,777.99,74.0,FlashReport_July_2025_page65_table1.csv,65,2026-08-28T21:13:50.878697
400115,13,2025-08,Bargi Diversion Project Phase - IV [km. 154 to km 197],Water Resources-MP,400115,Water Resources,,Madhya Pradesh,01/2009,12/2019,03/2025,751.03,893.35,746.19,75.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.744348
400115,13,2025-09,Bargi Diversion Project Phase - IV [km. 154 to km 197],Water Resources-MP,400115,Water Resources,,Madhya Pradesh,04/2008,12/2019,03/2026,751.03,893.35,746.19,75.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960808
400115,13,2025-10,Bargi Diversion Project Phase - IV [km. 154 to km 197],Water Resources-MP,400115,Water Resources,,Madhya Pradesh,04/2008,12/2019,03/2026,751.03,893.35,783.1,75.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696838
400115,13,2025-11,Bargi Diversion Project Phase - IV [km. 154 to km 197],Water Resources-MP,400115,Water Resources,,Madhya Pradesh,04/2008,12/2019,03/2026,751.03,893.35,783.1,75.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.432167
400116,13,2025-07,Bargi Diversion Project Phase - III [km. 104 to km 154],Water Resources-MP,400116,,,Madhya Pradesh,04/2007,12/2019,,1229.15,1399.7,1807.2,79.0,FlashReport_July_2025_page65_table1.csv,65,2026-08-28T21:13:50.878773
400116,13,2025-08,Bargi Diversion Project Phase - III [km. 104 to km 154],Water Resources-MP,400116,Water Resources,,Madhya Pradesh,04/2007,12/2019,12/2025,1229.15,1399.7,1807.2,79.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.744483
400116,13,2025-09,Bargi Diversion Project Phase - III [km. 104 to km 154],Water Resources-MP,400116,Water Resources,,Madhya Pradesh,04/2007,12/2019,03/2026,1229.15,1399.7,1906.5,80.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960892
400116,13,2025-10,Bargi Diversion Project Phase - III [km. 104 to km 154],Water Resources-MP,400116,Water Resources,,Madhya Pradesh,04/2007,12/2019,03/2026,1229.15,1399.7,1937.25,80.0,FlashReport_October_2025_page71_table1.csv,71,2026-08-28T21:13:53.696979
400116,13,2025-11,Bargi Diversion Project Phase - III [km. 104 to km 154],Water Resources-MP,400116,Water Resources,,Madhya Pradesh,04/2007,12/2019,03/2026,1229.15,1399.7,1937.25,80.0,FlashReport_November_2025_page71_table1.csv,71,2026-08-28T21:13:53.432260
400095,10,2025-07,Gosikhurd CADWM Project,Department of water resources-MH - II,400095,,,Maharashtra,04/2017,12/2019,,743.73,743.73,252.0,50.0,FlashReport_July_2025_page65_table1.csv,65,2026-08-28T21:13:50.878846
400095,10,2025-08,Gosikhurd CADWM Project,Department of water resources-MH - II,400095,Water Resources,,Maharashtra,04/2017,12/2019,06/2026,743.73,743.73,252.0,50.0,FlashReport_August_2025_page65_table1.csv,65,2026-08-28T21:13:48.744627
400095,10,2025-09,Gosikhurd CADWM Project,Department of water resources-MH - II,400095,Water Resources,,Maharashtra,04/2017,12/2019,06/2026,743.73,743.73,252.43,50.0,FlashReport_September_2025_page70_table1.csv,70,2026-08-28T21:13:53.960966
